period,nerc.region,demand.mwh,SO2
2021-10-11T17,RFC,186984,0
2021-10-11T18,RFC,190242,0
2021-10-11T19,RFC,192540,0
2021-10-11T20,RFC,193100,0
2021-10-11T21,RFC,193414,0
2021-10-11T22,RFC,193298,0
2021-10-11T23,RFC,193000,0
2021-10-12T00,RFC,193406,0
2021-10-12T01,RFC,187530,0
2021-10-12T02,RFC,178002,0
2021-10-12T03,RFC,167616,0
2021-10-12T04,RFC,158690,0
2021-10-12T05,RFC,150244,0
2021-10-12T06,RFC,144760,0
2021-10-12T07,RFC,141450,0
2021-10-12T08,RFC,139624,0
2021-10-12T09,RFC,141516,0
2021-10-12T10,RFC,147534,0
2021-10-12T11,RFC,159886,0
2021-10-12T12,RFC,169090,0
2021-10-12T13,RFC,175084,0
2021-10-12T14,RFC,175340,0
2021-10-12T15,RFC,176296,0
2021-10-12T16,RFC,178790,0
2021-10-12T17,RFC,181052,0
2021-10-12T18,RFC,182862,0
2021-10-12T19,RFC,184008,0
2021-10-12T20,RFC,184732,0
2021-10-12T21,RFC,186224,0
2021-10-12T22,RFC,186996,0
2021-10-12T23,RFC,187334,0
2021-10-13T00,RFC,187814,0
2021-10-13T01,RFC,183016,0
2021-10-13T02,RFC,174004,0
2021-10-13T03,RFC,164434,0
2021-10-13T04,RFC,155182,0
2021-10-13T05,RFC,147962,0
2021-10-13T06,RFC,143288,0
2021-10-13T07,RFC,140022,0
2021-10-13T08,RFC,138504,0
2021-10-13T09,RFC,140044,0
2021-10-13T10,RFC,146048,0
2021-10-13T11,RFC,155776,0
2021-10-13T12,RFC,163514,0
2021-10-13T13,RFC,167666,0
2021-10-13T14,RFC,171346,0
2021-10-13T15,RFC,174360,0
2021-10-13T16,RFC,177790,0
2021-10-13T17,RFC,180368,0
2021-10-13T18,RFC,183334,0
2021-10-13T19,RFC,184846,0
2021-10-13T20,RFC,186500,0
2021-10-13T21,RFC,187784,0
2021-10-13T22,RFC,188304,0
2021-10-13T23,RFC,188060,0
2021-10-14T00,RFC,188548,0
2021-10-14T01,RFC,183108,0
2021-10-14T02,RFC,174410,0
2021-10-14T03,RFC,164664,0
2021-10-14T04,RFC,155878,0
2021-10-14T05,RFC,150104,0
2021-10-14T06,RFC,145046,0
2021-10-14T07,RFC,141408,0
2021-10-14T08,RFC,139644,0
2021-10-14T09,RFC,141074,0
2021-10-14T10,RFC,148166,0
2021-10-14T11,RFC,158674,0
2021-10-14T12,RFC,165956,0
2021-10-14T13,RFC,168420,0
2021-10-14T14,RFC,171974,0
2021-10-14T15,RFC,175562,0
2021-10-14T16,RFC,179710,0
2021-10-14T17,RFC,185192,0
2021-10-14T18,RFC,190392,0
2021-10-14T19,RFC,194320,0
2021-10-14T20,RFC,197826,0
2021-10-14T21,RFC,199748,0
2021-10-14T22,RFC,199248,0
2021-10-14T23,RFC,196824,0
2021-10-15T00,RFC,195942,0
2021-10-15T01,RFC,189658,0
2021-10-15T02,RFC,180072,0
2021-10-15T03,RFC,169040,0
2021-10-15T04,RFC,160942,0
2021-10-15T05,RFC,153308,0
2021-10-15T06,RFC,146880,0
2021-10-15T07,RFC,143106,0
2021-10-15T08,RFC,140598,0
2021-10-15T09,RFC,141676,0
2021-10-15T10,RFC,146806,0
2021-10-15T11,RFC,156746,0
2021-10-15T12,RFC,164532,0
2021-10-15T13,RFC,168426,0
2021-10-15T14,RFC,171858,0
2021-10-15T15,RFC,176708,0
2021-10-15T16,RFC,182154,0
2021-10-15T17,RFC,187418,0
2021-10-15T18,RFC,193314,0
2021-10-15T19,RFC,196856,0
2021-10-15T20,RFC,198680,0
2021-10-15T21,RFC,198958,0
2021-10-15T22,RFC,196726,0
2021-10-15T23,RFC,192574,0
2021-10-16T00,RFC,190428,0
2021-10-16T01,RFC,184072,0
2021-10-16T02,RFC,176180,0
2021-10-16T03,RFC,168036,0
2021-10-16T04,RFC,160124,0
2021-10-16T05,RFC,151132,0
2021-10-16T06,RFC,143684,0
2021-10-16T07,RFC,140730,0
2021-10-16T08,RFC,138714,0
2021-10-16T09,RFC,137672,0
2021-10-16T10,RFC,138318,0
2021-10-16T11,RFC,141278,0
2021-10-16T12,RFC,144810,0
2021-10-16T13,RFC,147994,0
2021-10-16T14,RFC,153232,0
2021-10-16T15,RFC,157660,0
2021-10-16T16,RFC,161282,0
2021-10-16T17,RFC,165096,0
2021-10-16T18,RFC,166306,0
2021-10-16T19,RFC,165904,0
2021-10-16T20,RFC,164416,0
2021-10-16T21,RFC,162920,0
2021-10-16T22,RFC,161586,0
2021-10-16T23,RFC,161046,0
2021-10-17T00,RFC,161104,0
2021-10-17T01,RFC,156738,0
2021-10-17T02,RFC,151330,0
2021-10-17T03,RFC,146342,0
2021-10-17T04,RFC,139970,0
2021-10-17T05,RFC,135690,0
2021-10-17T06,RFC,130848,0
2021-10-17T07,RFC,127820,0
2021-10-17T08,RFC,126030,0
2021-10-17T09,RFC,125406,0
2021-10-17T10,RFC,126352,0
2021-10-17T11,RFC,128848,0
2021-10-17T12,RFC,132118,0
2021-10-17T13,RFC,135496,0
2021-10-17T14,RFC,138392,0
2021-10-17T15,RFC,138950,0
2021-10-17T16,RFC,140088,0
2021-10-17T17,RFC,141194,0
2021-10-17T18,RFC,142476,0
2021-10-17T19,RFC,142738,0
2021-10-17T20,RFC,143320,0
2021-10-17T21,RFC,145350,0
2021-10-17T22,RFC,149382,0
2021-10-17T23,RFC,153668,0
2021-10-18T00,RFC,157644,0
2021-10-18T01,RFC,156150,0
2021-10-18T02,RFC,150832,0
2021-10-18T03,RFC,143602,0
2021-10-18T04,RFC,138508,0
2021-10-18T05,RFC,135146,0
2021-10-18T06,RFC,132136,0
2021-10-18T07,RFC,130920,0
2021-10-18T08,RFC,129372,0
2021-10-18T09,RFC,131408,0
2021-10-18T10,RFC,138712,0
2021-10-18T11,RFC,151418,0
2021-10-18T12,RFC,162328,0
2021-10-18T13,RFC,165340,0
2021-10-18T14,RFC,164148,0
2021-10-18T15,RFC,163192,0
2021-10-18T16,RFC,163340,0
2021-10-18T17,RFC,163330,0
2021-10-18T18,RFC,163826,0
2021-10-18T19,RFC,163874,0
2021-10-18T20,RFC,163156,0
2021-10-18T21,RFC,164370,0
2021-10-18T22,RFC,167144,0
2021-10-18T23,RFC,170306,0
2021-10-19T00,RFC,172980,0
2021-10-19T01,RFC,169050,0
2021-10-19T02,RFC,161538,0
2021-10-19T03,RFC,1527833530,0
2021-10-19T04,RFC,2147550134,0
2021-10-19T05,RFC,431111665,0
2021-10-19T06,RFC,137682,0
2021-10-19T07,RFC,136360,0
2021-10-19T08,RFC,136176,0
2021-10-19T09,RFC,138316,0
2021-10-19T10,RFC,143638,0
2021-10-19T11,RFC,156770,0
2021-10-19T12,RFC,166950,0
2021-10-19T13,RFC,167924,0
2021-10-19T14,RFC,165700,0
2021-10-19T15,RFC,163904,0
2021-10-19T16,RFC,163318,0
2021-10-19T17,RFC,163154,0
2021-10-19T18,RFC,163868,0
2021-10-19T19,RFC,163878,0
2021-10-19T20,RFC,163978,0
2021-10-19T21,RFC,166452,0
2021-10-19T22,RFC,168874,0
2021-10-19T23,RFC,171280,0
2021-10-20T00,RFC,173450,0
2021-10-20T01,RFC,169422,0
2021-10-20T02,RFC,161614,0
2021-10-20T03,RFC,153320,0
2021-10-20T04,RFC,145888,0
2021-10-20T05,RFC,139810,0
2021-10-20T06,RFC,136624,0
2021-10-20T07,RFC,134502,0
2021-10-20T08,RFC,133848,0
2021-10-20T09,RFC,135182,0
2021-10-20T10,RFC,140254,0
2021-10-20T11,RFC,152918,0
2021-10-20T12,RFC,162534,0
2021-10-20T13,RFC,164480,0
2021-10-20T14,RFC,163236,0
2021-10-20T15,RFC,163612,0
2021-10-20T16,RFC,163972,0
2021-10-20T17,RFC,165296,0
2021-10-20T18,RFC,166978,0
2021-10-20T19,RFC,167434,0
2021-10-20T20,RFC,168212,0
2021-10-20T21,RFC,171168,0
2021-10-20T22,RFC,173054,0
2021-10-20T23,RFC,173940,0
2021-10-21T00,RFC,175372,0
2021-10-21T01,RFC,170564,0
2021-10-21T02,RFC,163132,0
2021-10-21T03,RFC,155040,0
2021-10-21T04,RFC,147702,0
2021-10-21T05,RFC,141214,0
2021-10-21T06,RFC,137192,0
2021-10-21T07,RFC,135506,0
2021-10-21T08,RFC,134278,0
2021-10-21T09,RFC,136018,0
2021-10-21T10,RFC,140828,0
2021-10-21T11,RFC,151306,0
2021-10-21T12,RFC,160790,0
2021-10-21T13,RFC,162930,0
2021-10-21T14,RFC,163362,0
2021-10-21T15,RFC,165066,0
2021-10-21T16,RFC,166192,0
2021-10-21T17,RFC,167530,0
2021-10-21T18,RFC,168946,0
2021-10-21T19,RFC,169528,0
2021-10-21T20,RFC,170130,0
2021-10-21T21,RFC,171760,0
2021-10-21T22,RFC,171884,0
2021-10-21T23,RFC,173746,0
2021-10-22T00,RFC,174836,0
2021-10-22T01,RFC,170186,0
2021-10-22T02,RFC,162840,0
2021-10-22T03,RFC,154230,0
2021-10-22T04,RFC,146754,0
2021-10-22T05,RFC,141332,0
2021-10-22T06,RFC,136358,0
2021-10-22T07,RFC,134020,0
2021-10-22T08,RFC,132388,0
2021-10-22T09,RFC,133488,0
2021-10-22T10,RFC,139392,0
2021-10-22T11,RFC,150016,0
2021-10-22T12,RFC,159840,0
2021-10-22T13,RFC,163432,0
2021-10-22T14,RFC,164310,0
2021-10-22T15,RFC,165828,0
2021-10-22T16,RFC,165996,0
2021-10-22T17,RFC,166246,0
2021-10-22T18,RFC,165780,0
2021-10-22T19,RFC,164770,0
2021-10-22T20,RFC,163920,0
2021-10-22T21,RFC,164396,0
2021-10-22T22,RFC,164868,0
2021-10-22T23,RFC,166740,0
2021-10-23T00,RFC,166934,0
2021-10-23T01,RFC,162690,0
2021-10-23T02,RFC,157570,0
2021-10-23T03,RFC,151398,0
2021-10-23T04,RFC,145738,0
2021-10-23T05,RFC,139574,0
2021-10-23T06,RFC,134984,0
2021-10-23T07,RFC,131928,0
2021-10-23T08,RFC,131564,0
2021-10-23T09,RFC,132038,0
2021-10-23T10,RFC,133840,0
2021-10-23T11,RFC,137306,0
2021-10-23T12,RFC,142066,0
2021-10-23T13,RFC,146846,0
2021-10-23T14,RFC,149808,0
2021-10-23T15,RFC,150712,0
2021-10-23T16,RFC,150328,0
2021-10-23T17,RFC,149128,0
2021-10-23T18,RFC,148348,0
2021-10-23T19,RFC,146806,0
2021-10-23T20,RFC,146684,0
2021-10-23T21,RFC,148244,0
2021-10-23T22,RFC,149784,0
2021-10-23T23,RFC,153584,0
2021-10-24T00,RFC,155472,0
2021-10-24T01,RFC,152818,0
2021-10-24T02,RFC,148992,0
2021-10-24T03,RFC,143884,0
2021-10-24T04,RFC,139536,0
2021-10-24T05,RFC,134852,0
2021-10-24T06,RFC,131044,0
2021-10-24T07,RFC,129450,0
2021-10-24T08,RFC,128546,0
2021-10-24T09,RFC,128472,0
2021-10-24T10,RFC,130474,0
2021-10-24T11,RFC,133370,0
2021-10-24T12,RFC,137660,0
2021-10-24T13,RFC,140294,0
2021-10-24T14,RFC,142842,0
2021-10-24T15,RFC,145524,0
2021-10-24T16,RFC,147948,0
2021-10-24T17,RFC,149166,0
2021-10-24T18,RFC,148452,0
2021-10-24T19,RFC,147682,0
2021-10-24T20,RFC,148580,0
2021-10-24T21,RFC,151908,0
2021-10-24T22,RFC,156262,0
2021-10-24T23,RFC,161296,0
2021-10-25T00,RFC,163178,0
2021-10-25T01,RFC,159602,0
2021-10-25T02,RFC,153518,0
2021-10-25T03,RFC,146828,0
2021-10-25T04,RFC,141210,0
2021-10-25T05,RFC,136070,0
2021-10-25T06,RFC,133524,0
2021-10-25T07,RFC,132114,0
2021-10-25T08,RFC,131692,0
2021-10-25T09,RFC,133810,0
2021-10-25T10,RFC,139358,0
2021-10-25T11,RFC,151394,0
2021-10-25T12,RFC,162278,0
2021-10-25T13,RFC,165926,0
2021-10-25T14,RFC,167718,0
2021-10-25T15,RFC,169306,0
2021-10-25T16,RFC,170640,0
2021-10-25T17,RFC,171986,0
2021-10-25T18,RFC,172840,0
2021-10-25T19,RFC,172766,0
2021-10-25T20,RFC,172460,0
2021-10-25T21,RFC,173160,0
2021-10-25T22,RFC,175542,0
2021-10-25T23,RFC,178722,0
2021-10-26T00,RFC,178596,0
2021-10-26T01,RFC,173362,0
2021-10-26T02,RFC,165554,0
2021-10-26T03,RFC,156722,0
2021-10-26T04,RFC,149244,0
2021-10-26T05,RFC,143506,0
2021-10-26T06,RFC,139700,0
2021-10-26T07,RFC,137490,0
2021-10-26T08,RFC,136696,0
2021-10-26T09,RFC,138512,0
2021-10-26T10,RFC,143102,0
2021-10-26T11,RFC,153886,0
2021-10-26T12,RFC,164714,0
2021-10-26T13,RFC,168026,0
2021-10-26T14,RFC,168208,0
2021-10-26T15,RFC,168378,0
2021-10-26T16,RFC,168510,0
2021-10-26T17,RFC,168764,0
2021-10-26T18,RFC,168588,0
2021-10-26T19,RFC,167150,0
2021-10-26T20,RFC,166202,0
2021-10-26T21,RFC,166284,0
2021-10-26T22,RFC,168814,0
2021-10-26T23,RFC,173446,0
2021-10-27T00,RFC,175342,0
2021-10-27T01,RFC,172150,0
2021-10-27T02,RFC,165994,0
2021-10-27T03,RFC,157316,0
2021-10-27T04,RFC,150930,0
2021-10-27T05,RFC,146092,0
2021-10-27T06,RFC,142434,0
2021-10-27T07,RFC,140370,0
2021-10-27T08,RFC,140242,0
2021-10-27T09,RFC,141818,0
2021-10-27T10,RFC,146770,0
2021-10-27T11,RFC,160012,0
2021-10-27T12,RFC,170522,0
2021-10-27T13,RFC,172308,0
2021-10-27T14,RFC,171166,0
2021-10-27T15,RFC,169580,0
2021-10-27T16,RFC,167910,0
2021-10-27T17,RFC,166928,0
2021-10-27T18,RFC,166202,0
2021-10-27T19,RFC,165608,0
2021-10-27T20,RFC,165976,0
2021-10-27T21,RFC,167316,0
2021-10-27T22,RFC,169656,0
2021-10-27T23,RFC,172968,0
2021-10-28T00,RFC,174760,0
2021-10-28T01,RFC,171084,0
2021-10-28T02,RFC,164642,0
2021-10-28T03,RFC,156052,0
2021-10-28T04,RFC,150156,0
2021-10-28T05,RFC,144614,0
2021-10-28T06,RFC,140664,0
2021-10-28T07,RFC,138758,0
2021-10-28T08,RFC,137602,0
2021-10-28T09,RFC,139334,0
2021-10-28T10,RFC,145268,0
2021-10-28T11,RFC,157466,0
2021-10-28T12,RFC,167758,0
2021-10-28T13,RFC,169674,0
2021-10-28T14,RFC,168144,0
2021-10-28T15,RFC,167396,0
2021-10-28T16,RFC,166144,0
2021-10-28T17,RFC,165380,0
2021-10-28T18,RFC,165200,0
2021-10-28T19,RFC,165102,0
2021-10-28T20,RFC,165080,0
2021-10-28T21,RFC,166482,0
2021-10-28T22,RFC,168172,0
2021-10-28T23,RFC,172508,0
2021-10-29T00,RFC,172958,0
2021-10-29T01,RFC,169272,0
2021-10-29T02,RFC,163048,0
2021-10-29T03,RFC,154794,0
2021-10-29T04,RFC,148368,0
2021-10-29T05,RFC,143134,0
2021-10-29T06,RFC,139266,0
2021-10-29T07,RFC,136808,0
2021-10-29T08,RFC,136068,0
2021-10-29T09,RFC,137892,0
2021-10-29T10,RFC,141832,0
2021-10-29T11,RFC,152282,0
2021-10-29T12,RFC,163014,0
2021-10-29T13,RFC,167490,0
2021-10-29T14,RFC,169372,0
2021-10-29T15,RFC,170630,0
2021-10-29T16,RFC,170578,0
2021-10-29T17,RFC,170288,0
2021-10-29T18,RFC,170212,0
2021-10-29T19,RFC,168994,0
2021-10-29T20,RFC,168332,0
2021-10-29T21,RFC,167956,0
2021-10-29T22,RFC,169266,0
2021-10-29T23,RFC,170964,0
2021-10-30T00,RFC,169382,0
2021-10-30T01,RFC,165144,0
2021-10-30T02,RFC,159600,0
2021-10-30T03,RFC,153280,0
2021-10-30T04,RFC,147298,0
2021-10-30T05,RFC,140782,0
2021-10-30T06,RFC,136156,0
2021-10-30T07,RFC,133460,0
2021-10-30T08,RFC,132270,0
2021-10-30T09,RFC,132056,0
2021-10-30T10,RFC,134040,0
2021-10-30T11,RFC,137938,0
2021-10-30T12,RFC,142736,0
2021-10-30T13,RFC,147636,0
2021-10-30T14,RFC,150694,0
2021-10-30T15,RFC,152452,0
2021-10-30T16,RFC,152048,0
2021-10-30T17,RFC,151206,0
2021-10-30T18,RFC,151416,0
2021-10-30T19,RFC,150806,0
2021-10-30T20,RFC,150420,0
2021-10-30T21,RFC,150454,0
2021-10-30T22,RFC,152166,0
2021-10-30T23,RFC,156046,0
2021-10-31T00,RFC,156592,0
2021-10-31T01,RFC,153634,0
2021-10-31T02,RFC,149836,0
2021-10-31T03,RFC,145330,0
2021-10-31T04,RFC,139026,0
2021-10-31T05,RFC,134598,0
2021-10-31T06,RFC,131982,0
2021-10-31T07,RFC,130094,0
2021-10-31T08,RFC,129012,0
2021-10-31T09,RFC,128998,0
2021-10-31T10,RFC,130472,0
2021-10-31T11,RFC,133356,0
2021-10-31T12,RFC,137730,0
2021-10-31T13,RFC,140376,0
2021-10-31T14,RFC,143318,0
2021-10-31T15,RFC,144332,0
2021-10-31T16,RFC,145418,0
2021-10-31T17,RFC,146724,0
2021-10-31T18,RFC,147908,0
2021-10-31T19,RFC,148000,0
2021-10-31T20,RFC,147750,0
2021-10-31T21,RFC,148252,0
2021-10-31T22,RFC,149746,0
2021-10-31T23,RFC,153196,0
2021-11-01T00,RFC,155434,0
2021-11-01T01,RFC,155282,0
2021-11-01T02,RFC,151254,0
2021-11-01T03,RFC,145744,0
2021-11-01T04,RFC,141608,0
2021-11-01T05,RFC,137318,0
2021-11-01T06,RFC,134714,0
2021-11-01T07,RFC,133870,0
2021-11-01T08,RFC,134528,0
2021-11-01T09,RFC,137722,0
2021-11-01T10,RFC,143284,0
2021-11-01T11,RFC,156238,0
2021-11-01T12,RFC,168078,0
2021-11-01T13,RFC,171038,0
2021-11-01T14,RFC,169764,0
2021-11-01T15,RFC,167708,0
2021-11-01T16,RFC,165654,0
2021-11-01T17,RFC,163650,0
2021-11-01T18,RFC,162560,0
2021-11-01T19,RFC,162764,0
2021-11-01T20,RFC,162320,0
2021-11-01T21,RFC,163152,0
2021-11-01T22,RFC,167130,0
2021-11-01T23,RFC,173690,0
2021-11-02T00,RFC,175636,0
2021-11-02T01,RFC,172044,0
2021-11-02T02,RFC,166178,0
2021-11-02T03,RFC,159342,0
2021-11-02T04,RFC,152972,0
2021-11-02T05,RFC,147014,0
2021-11-02T06,RFC,143908,0
2021-11-02T07,RFC,142168,0
2021-11-02T08,RFC,142148,0
2021-11-02T09,RFC,143626,0
2021-11-02T10,RFC,149450,0
2021-11-02T11,RFC,162334,0
2021-11-02T12,RFC,173192,0
2021-11-02T13,RFC,176634,0
2021-11-02T14,RFC,177198,0
2021-11-02T15,RFC,176800,0
2021-11-02T16,RFC,176160,0
2021-11-02T17,RFC,175726,0
2021-11-02T18,RFC,175038,0
2021-11-02T19,RFC,173562,0
2021-11-02T20,RFC,172812,0
2021-11-02T21,RFC,174356,0
2021-11-02T22,RFC,177986,0
2021-11-02T23,RFC,183560,0
2021-11-03T00,RFC,184638,0
2021-11-03T01,RFC,181766,0
2021-11-03T02,RFC,175546,0
2021-11-03T03,RFC,168162,0
2021-11-03T04,RFC,161400,0
2021-11-03T05,RFC,156118,0
2021-11-03T06,RFC,153766,0
2021-11-03T07,RFC,153870,0
2021-11-03T08,RFC,154096,0
2021-11-03T09,RFC,155998,0
2021-11-03T10,RFC,164002,0
2021-11-03T11,RFC,179900,0
2021-11-03T12,RFC,191750,0
2021-11-03T13,RFC,193002,0
2021-11-03T14,RFC,187820,0
2021-11-03T15,RFC,181820,0
2021-11-03T16,RFC,177270,0
2021-11-03T17,RFC,173972,0
2021-11-03T18,RFC,171860,0
2021-11-03T19,RFC,173144,0
2021-11-03T20,RFC,172750,0
2021-11-03T21,RFC,172252,0
2021-11-03T22,RFC,176944,0
2021-11-03T23,RFC,184954,0
2021-11-04T00,RFC,187504,0
2021-11-04T01,RFC,185048,0
2021-11-04T02,RFC,179832,0
2021-11-04T03,RFC,171610,0
2021-11-04T04,RFC,165276,0
2021-11-04T05,RFC,160038,0
2021-11-04T06,RFC,157544,0
2021-11-04T07,RFC,157598,0
2021-11-04T08,RFC,159114,0
2021-11-04T09,RFC,161016,0
2021-11-04T10,RFC,168156,0
2021-11-04T11,RFC,182806,0
2021-11-04T12,RFC,194074,0
2021-11-04T13,RFC,197228,0
2021-11-04T14,RFC,193798,0
2021-11-04T15,RFC,188548,0
2021-11-04T16,RFC,183512,0
2021-11-04T17,RFC,178882,0
2021-11-04T18,RFC,176636,0
2021-11-04T19,RFC,174514,0
2021-11-04T20,RFC,173534,0
2021-11-04T21,RFC,174296,0
2021-11-04T22,RFC,178122,0
2021-11-04T23,RFC,185584,0
2021-11-05T00,RFC,188496,0
2021-11-05T01,RFC,186340,0
2021-11-05T02,RFC,181942,0
2021-11-05T03,RFC,174200,0
2021-11-05T04,RFC,168182,0
2021-11-05T05,RFC,163682,0
2021-11-05T06,RFC,161202,0
2021-11-05T07,RFC,161152,0
2021-11-05T08,RFC,161854,0
2021-11-05T09,RFC,165566,0
2021-11-05T10,RFC,174204,0
2021-11-05T11,RFC,188334,0
2021-11-05T12,RFC,200126,0
2021-11-05T13,RFC,200852,0
2021-11-05T14,RFC,195154,0
2021-11-05T15,RFC,187104,0
2021-11-05T16,RFC,180550,0
2021-11-05T17,RFC,175782,0
2021-11-05T18,RFC,173212,0
2021-11-05T19,RFC,170780,0
2021-11-05T20,RFC,168534,0
2021-11-05T21,RFC,168826,0
2021-11-05T22,RFC,172000,0
2021-11-05T23,RFC,178396,0
2021-11-06T00,RFC,180884,0
2021-11-06T01,RFC,179456,0
2021-11-06T02,RFC,176328,0
2021-11-06T03,RFC,170712,0
2021-11-06T04,RFC,166328,0
2021-11-06T05,RFC,161982,0
2021-11-06T06,RFC,159254,0
2021-11-06T07,RFC,158124,0
2021-11-06T08,RFC,158650,0
2021-11-06T09,RFC,160354,0
2021-11-06T10,RFC,164210,0
2021-11-06T11,RFC,170762,0
2021-11-06T12,RFC,178140,0
2021-11-06T13,RFC,182332,0
2021-11-06T14,RFC,180498,0
2021-11-06T15,RFC,173694,0
2021-11-06T16,RFC,166532,0
2021-11-06T17,RFC,161396,0
2021-11-06T18,RFC,158500,0
2021-11-06T19,RFC,156226,0
2021-11-06T20,RFC,155912,0
2021-11-06T21,RFC,157000,0
2021-11-06T22,RFC,159798,0
2021-11-06T23,RFC,166486,0
2021-11-07T00,RFC,169048,0
2021-11-07T01,RFC,167936,0
2021-11-07T02,RFC,165122,0
2021-11-07T03,RFC,161430,0
2021-11-07T04,RFC,156762,0
2021-11-07T05,RFC,152348,0
2021-11-07T06,RFC,148368,0
2021-11-07T07,RFC,147962,0
2021-11-07T08,RFC,149574,0
2021-11-07T09,RFC,152204,0
2021-11-07T10,RFC,154764,0
2021-11-07T11,RFC,160172,0
2021-11-07T12,RFC,164736,0
2021-11-07T13,RFC,166164,0
2021-11-07T14,RFC,162550,0
2021-11-07T15,RFC,157496,0
2021-11-07T16,RFC,154884,0
2021-11-07T17,RFC,153528,0
2021-11-07T18,RFC,151468,0
2021-11-07T19,RFC,151658,0
2021-11-07T20,RFC,152794,0
2021-11-07T21,RFC,157108,0
2021-11-07T22,RFC,167278,0
2021-11-07T23,RFC,170916,0
2021-11-08T00,RFC,169998,0
2021-11-08T01,RFC,166594,0
2021-11-08T02,RFC,161732,0
2021-11-08T03,RFC,156332,0
2021-11-08T04,RFC,151516,0
2021-11-08T05,RFC,149680,0
2021-11-08T06,RFC,148662,0
2021-11-08T07,RFC,148616,0
2021-11-08T08,RFC,149004,0
2021-11-08T09,RFC,150172,0
2021-11-08T10,RFC,153768,0
2021-11-08T11,RFC,163146,0
2021-11-08T12,RFC,177518,0
2021-11-08T13,RFC,184314,0
2021-11-08T14,RFC,180928,0
2021-11-08T15,RFC,175650,0
2021-11-08T16,RFC,171940,0
2021-11-08T17,RFC,169540,0
2021-11-08T18,RFC,168804,0
2021-11-08T19,RFC,168088,0
2021-11-08T20,RFC,167766,0
2021-11-08T21,RFC,166884,0
2021-11-08T22,RFC,169850,0
2021-11-08T23,RFC,177400,0
2021-11-09T00,RFC,179504,0
2021-11-09T01,RFC,176478,0
2021-11-09T02,RFC,172112,0
2021-11-09T03,RFC,165268,0
2021-11-09T04,RFC,156954,0
2021-11-09T05,RFC,151608,0
2021-11-09T06,RFC,147138,0
2021-11-09T07,RFC,145182,0
2021-11-09T08,RFC,144412,0
2021-11-09T09,RFC,145228,0
2021-11-09T10,RFC,148746,0
2021-11-09T11,RFC,156528,0
2021-11-09T12,RFC,170758,0
2021-11-09T13,RFC,177874,0
2021-11-09T14,RFC,175404,0
2021-11-09T15,RFC,171484,0
2021-11-09T16,RFC,169762,0
2021-11-09T17,RFC,168006,0
2021-11-09T18,RFC,166890,0
2021-11-09T19,RFC,166548,0
2021-11-09T20,RFC,166390,0
2021-11-09T21,RFC,166956,0
2021-11-09T22,RFC,169114,0
2021-11-09T23,RFC,176694,0
2021-11-10T00,RFC,178390,0
2021-11-10T01,RFC,174776,0
2021-11-10T02,RFC,169982,0
2021-11-10T03,RFC,163472,0
2021-11-10T04,RFC,156030,0
2021-11-10T05,RFC,148694,0
2021-11-10T06,RFC,142644,0
2021-11-10T07,RFC,140072,0
2021-11-10T08,RFC,139372,0
2021-11-10T09,RFC,139712,0
2021-11-10T10,RFC,142572,0
2021-11-10T11,RFC,149144,0
2021-11-10T12,RFC,162810,0
2021-11-10T13,RFC,170920,0
2021-11-10T14,RFC,170886,0
2021-11-10T15,RFC,168346,0
2021-11-10T16,RFC,166842,0
2021-11-10T17,RFC,165546,0
2021-11-10T18,RFC,165106,0
2021-11-10T19,RFC,165674,0
2021-11-10T20,RFC,166056,0
2021-11-10T21,RFC,166540,0
2021-11-10T22,RFC,169196,0
2021-11-10T23,RFC,176616,0
2021-11-11T00,RFC,177068,0
2021-11-11T01,RFC,173622,0
2021-11-11T02,RFC,168988,0
2021-11-11T03,RFC,163030,0
2021-11-11T04,RFC,155964,0
2021-11-11T05,RFC,149620,0
2021-11-11T06,RFC,144612,0
2021-11-11T07,RFC,142050,0
2021-11-11T08,RFC,141442,0
2021-11-11T09,RFC,141218,0
2021-11-11T10,RFC,143996,0
2021-11-11T11,RFC,151478,0
2021-11-11T12,RFC,163252,0
2021-11-11T13,RFC,171118,0
2021-11-11T14,RFC,171582,0
2021-11-11T15,RFC,170086,0
2021-11-11T16,RFC,169346,0
2021-11-11T17,RFC,168510,0
2021-11-11T18,RFC,168030,0
2021-11-11T19,RFC,168546,0
2021-11-11T20,RFC,168076,0
2021-11-11T21,RFC,168260,0
2021-11-11T22,RFC,170954,0
2021-11-11T23,RFC,178086,0
2021-11-12T00,RFC,178818,0
2021-11-12T01,RFC,175316,0
2021-11-12T02,RFC,170540,0
2021-11-12T03,RFC,163572,0
2021-11-12T04,RFC,156180,0
2021-11-12T05,RFC,149184,0
2021-11-12T06,RFC,143452,0
2021-11-12T07,RFC,140696,0
2021-11-12T08,RFC,139018,0
2021-11-12T09,RFC,138654,0
2021-11-12T10,RFC,141530,0
2021-11-12T11,RFC,147838,0
2021-11-12T12,RFC,159774,0
2021-11-12T13,RFC,168652,0
2021-11-12T14,RFC,172670,0
2021-11-12T15,RFC,172988,0
2021-11-12T16,RFC,172298,0
2021-11-12T17,RFC,171416,0
2021-11-12T18,RFC,170312,0
2021-11-12T19,RFC,168796,0
2021-11-12T20,RFC,168240,0
2021-11-12T21,RFC,168458,0
2021-11-12T22,RFC,170646,0
2021-11-12T23,RFC,176906,0
2021-11-13T00,RFC,176686,0
